Top pages,Clicks,Impressions,CTR,Position
https://sportscardsnearme.ca/british-columbia/courtenay/,0,7,0%,9.43
https://sportscardsnearme.ca/pokemon/quebec-ste-foy/,0,7,0%,9.71
https://sportscardsnearme.ca/quebec/salaberry-de-valleyfield/,0,7,0%,10
https://sportscardsnearme.ca/store/sbt-comics-games-kingston/,0,7,0%,10.14
https://sportscardsnearme.ca/pokemon/prince-george/,0,7,0%,10.29
https://sportscardsnearme.ca/store/j-b-books-cards-comics-gaming-collectables-trenton-quinte-west/,0,7,0%,10.57
https://sportscardsnearme.ca/store/morrison-trading-post-airdrie/,0,7,0%,11
https://sportscardsnearme.ca/store/chonky-collectibles-toronto/,0,7,0%,11.57
https://sportscardsnearme.ca/store/imaginaire-store-ottawa-ottawa/,0,7,0%,13
https://sportscardsnearme.ca/quebec/pointe-claire/,0,7,0%,14.29
https://sportscardsnearme.ca/store/man-cave-sports-cards-regina/,0,7,0%,17.43
https://sportscardsnearme.ca/store/games-galore-the-billiard-store-medicine-hat/,0,7,0%,18.86
https://sportscardsnearme.ca/store/battle-river-sports-excellence-camrose/,0,7,0%,22
https://sportscardsnearme.ca/store/nefarious-comics-ottawa/,0,7,0%,22.43
https://sportscardsnearme.ca/store/vancity-cj-trading-cards-richmond/,0,7,0%,26.14
https://sportscardsnearme.ca/store/hall-of-fame-collection-burlington/,0,6,0%,5.17
https://sportscardsnearme.ca/store/realm-hoppers-london/,0,6,0%,5.67
https://sportscardsnearme.ca/store/sports-collection-99-terrebonne/,0,6,0%,6.17
https://sportscardsnearme.ca/sell/timmins/,0,6,0%,6.33
https://sportscardsnearme.ca/sell/markham/,0,6,0%,6.83
https://sportscardsnearme.ca/store/gamers-zone-des-jogers-cowansville/,0,6,0%,6.83
https://sportscardsnearme.ca/store/high-score-gamez-st-catharines/,0,6,0%,7
https://sportscardsnearme.ca/store/vintage-pursuit-hobby-shop-saint-john/,0,6,0%,8
https://sportscardsnearme.ca/store/players-choice-sports-kelowna/,0,6,0%,8.5
https://sportscardsnearme.ca/ontario/carleton-place/,0,6,0%,8.67
https://sportscardsnearme.ca/store/outpost-gaming-north-bay/,0,6,0%,8.83
https://sportscardsnearme.ca/store/cool-dragon-hobby-markham/,0,6,0%,9
https://sportscardsnearme.ca/shows/bossa-burnaby-card-show-burnaby-2026-07-12/,0,6,0%,9.17
https://sportscardsnearme.ca/store/joe-daley-s-sports-framing-winnipeg/,0,6,0%,9.33
https://sportscardsnearme.ca/store/collecto-sports-drummondville/,0,6,0%,9.5
https://sportscardsnearme.ca/store/conspiracy-comics-games-anime-mississauga/,0,6,0%,9.5
https://sportscardsnearme.ca/store/ksks-sports-collectibles-inc-pointe-claire/,0,6,0%,9.5
https://sportscardsnearme.ca/ontario/richmond-hill/,0,6,0%,9.83
https://sportscardsnearme.ca/store/crackerjack-stadium-welland/,0,6,0%,9.83
https://sportscardsnearme.ca/store/hobby-o-max-chicoutimi-chicoutimi-saguenay/,0,6,0%,11.17
https://sportscardsnearme.ca/store/banana-games-hobby-toronto/,0,6,0%,15.67
https://sportscardsnearme.ca/store/argama-hobby-vaughan/,0,6,0%,15.83
https://sportscardsnearme.ca/pokemon/sainte-catherine/,0,6,0%,19
https://sportscardsnearme.ca/store/a-c-games-toronto/,0,6,0%,19.17
https://sportscardsnearme.ca/guides/,0,6,0%,27.67
https://sportscardsnearme.ca/shows/capital-trade-shows-pokemon-show-ottawa-2026-11-22/,0,6,0%,28.33
https://sportscardsnearme.ca/store/rain-city-games-new-westminster-new-westminster/,0,6,0%,28.67
https://sportscardsnearme.ca/store/seven-sisters-ritual-apothecary-london/,0,6,0%,29.67
https://sportscardsnearme.ca/store/epic-games-more-victoria/,0,6,0%,50.33
https://sportscardsnearme.ca/store/the-comic-doctor-inc-oshawa/,0,6,0%,54.67
https://sportscardsnearme.ca/sell/lloydminster-sk-side/,0,5,0%,4
https://sportscardsnearme.ca/sell/bathurst/,0,5,0%,5.6
https://sportscardsnearme.ca/sell/drummondville/,0,5,0%,5.8
https://sportscardsnearme.ca/store/blue-moon-collectables-delta-ladner/,0,5,0%,5.8
https://sportscardsnearme.ca/store/personalized-sportcards-lethbridge/,0,5,0%,6.2
https://sportscardsnearme.ca/sell/lindsay-kawartha-lakes/,0,5,0%,7
https://sportscardsnearme.ca/sell/red-deer/,0,5,0%,7
https://sportscardsnearme.ca/store/comics-north-greater-sudbury/,0,5,0%,7.8
https://sportscardsnearme.ca/store/north-western-games-kenora/,0,5,0%,8
https://sportscardsnearme.ca/store/sport-collect-2010-salaberry-de-valleyfield/,0,5,0%,8
https://sportscardsnearme.ca/store/gamer-s-spot-drummondville/,0,5,0%,8.2
https://sportscardsnearme.ca/store/hairy-tarantula-toronto/,0,5,0%,8.2
https://sportscardsnearme.ca/sell/summerside/,0,5,0%,8.4
https://sportscardsnearme.ca/shows/sport-card-memorabilia-expo-halifax-dartmouth-2026-07-10/,0,5,0%,8.4
https://sportscardsnearme.ca/store/galerie-du-jouet-st-felicien-saint-felicien/,0,5,0%,8.6
https://sportscardsnearme.ca/store/la-madame-des-cartes-saint-hubert-longueuil/,0,5,0%,8.6
https://sportscardsnearme.ca/store/tw-sportcards-montreal/,0,5,0%,8.8
https://sportscardsnearme.ca/store/maverick-sports-collectables-st-john-s/,0,5,0%,9.4
https://sportscardsnearme.ca/sell/saint-john/,0,5,0%,9.6
https://sportscardsnearme.ca/store/fundy-coins-and-collectibles-saint-john/,0,5,0%,9.6
https://sportscardsnearme.ca/store/the-sword-board-toronto/,0,5,0%,9.8
https://sportscardsnearme.ca/store/sentry-box-cards-calgary/,0,5,0%,10
https://sportscardsnearme.ca/pokemon/lethbridge/,0,5,0%,12
https://sportscardsnearme.ca/store/gauntlet-games-victoria/,0,5,0%,13
https://sportscardsnearme.ca/store/certified-sports-memorabilia-vaughan/,0,5,0%,14.4
https://sportscardsnearme.ca/store/tabletop-giant-mtg-north-goderich/,0,5,0%,14.4
https://sportscardsnearme.ca/store/kingston-gaming-nexus-kingston/,0,5,0%,17.2
https://sportscardsnearme.ca/shows/capital-trade-shows-pokemon-show-ottawa-2027-06-27/,0,5,0%,18.8
https://sportscardsnearme.ca/store/advance-rc-hobbies-markham/,0,5,0%,18.8
https://sportscardsnearme.ca/store/evolution-sports-excellence-leduc/,0,5,0%,27
https://sportscardsnearme.ca/store/mission-fun-games-st-albert/,0,5,0%,28.6
https://sportscardsnearme.ca/store/the-3d-shoppe-oshawa/,0,5,0%,34.6
https://sportscardsnearme.ca/store/showcase-comics-hobbies-ltd-comics-collectibles-rc-boardgames-lethbridge/,0,5,0%,56.2
https://sportscardsnearme.ca/store/bfireballdragon-greater-sudbury/,0,4,0%,3.25
https://sportscardsnearme.ca/guides/sports-card-tax-deductions-canada/,0,4,0%,3.5
https://sportscardsnearme.ca/store/3-mana-saint-hubert-longueuil/,0,4,0%,4.25
https://sportscardsnearme.ca/quebec/saint-amable/,0,4,0%,6.75
https://sportscardsnearme.ca/store/hogtown-cards-markham/,0,4,0%,7
https://sportscardsnearme.ca/sell/airdrie/,0,4,0%,7.25
https://sportscardsnearme.ca/store/the-card-goat-edmonton/,0,4,0%,7.25
https://sportscardsnearme.ca/store/univers-fantastique-beloeil/,0,4,0%,7.25
https://sportscardsnearme.ca/ontario/newmarket/,0,4,0%,7.75
https://sportscardsnearme.ca/sell/penticton/,0,4,0%,7.75
https://sportscardsnearme.ca/store/jeuxjubes-sainte-therese/,0,4,0%,7.75
https://sportscardsnearme.ca/sell/victoriaville/,0,4,0%,8
https://sportscardsnearme.ca/quebec/chicoutimi-saguenay/,0,4,0%,8.5
https://sportscardsnearme.ca/store/quantum-comics-collectibles-camrose/,0,4,0%,8.5
https://sportscardsnearme.ca/store/forest-city-coins-stamps-london/,0,4,0%,8.75
https://sportscardsnearme.ca/store/the-comic-book-shoppe-ottawa/,0,4,0%,8.75
https://sportscardsnearme.ca/pokemon/port-perry/,0,4,0%,9
https://sportscardsnearme.ca/sell/wainwright/,0,4,0%,9
https://sportscardsnearme.ca/store/dsm-sports-cards-collectors-le-roi-des-cartes-beloeil/,0,4,0%,9
https://sportscardsnearme.ca/store/sports-closet-st-albert/,0,4,0%,9
https://sportscardsnearme.ca/store/dark-crystal-cards-paris/,0,4,0%,9.25
https://sportscardsnearme.ca/store/game-cycle-hamilton-road-london/,0,4,0%,9.75
https://sportscardsnearme.ca/ontario/aurora/,0,4,0%,10
https://sportscardsnearme.ca/store/hallmark-cards-gifts-sault-ste-marie/,0,4,0%,10
https://sportscardsnearme.ca/store/vtrgaming-mississauga/,0,4,0%,10.25
https://sportscardsnearme.ca/sell/quebec/,0,4,0%,10.5
https://sportscardsnearme.ca/store/dolly-s-sports-cards-toronto/,0,4,0%,10.75
https://sportscardsnearme.ca/store/ultimate-sportscards-north-bay/,0,4,0%,10.75
https://sportscardsnearme.ca/store/hyperspace-comics-games-spruce-grove/,0,4,0%,11
https://sportscardsnearme.ca/store/t-n-games-royal-city-centre-new-westminster/,0,4,0%,11
https://sportscardsnearme.ca/store/swirl-cafe-games-edmonton/,0,4,0%,11.25
https://sportscardsnearme.ca/store/emmett-s-toystop-hobby-shop-toronto/,0,4,0%,11.5
https://sportscardsnearme.ca/store/game-keeper-verdun-verdun-montreal/,0,4,0%,14.25
https://sportscardsnearme.ca/store/trinity-hobby-ottawa/,0,4,0%,15.5
https://sportscardsnearme.ca/store/superstars-sports-collectibles-winnipeg/,0,4,0%,18.5
https://sportscardsnearme.ca/shows/collections-montreal-montreal-2026-09-20/,0,4,0%,21.25
https://sportscardsnearme.ca/store/great-white-north-pottery-supplies-greater-sudbury/,0,4,0%,22.25
https://sportscardsnearme.ca/store/mark-s-autographs-and-collectables-sault-ste-marie/,0,4,0%,22.25
https://sportscardsnearme.ca/store/gamezilla-fredericton-fredericton/,0,4,0%,24
https://sportscardsnearme.ca/sell/longueuil/,0,4,0%,28
https://sportscardsnearme.ca/store/beyond-the-pond-sportcards-london/,0,4,0%,29
https://sportscardsnearme.ca/store/carta-magica-ottawa-ottawa/,0,4,0%,29.25
https://sportscardsnearme.ca/store/draw-for-turn-games-richmond/,0,4,0%,30
https://sportscardsnearme.ca/resellers/,0,4,0%,34.25
https://sportscardsnearme.ca/store/strange-ideas-comics-and-collectibles-grande-prairie/,0,4,0%,37.5
https://sportscardsnearme.ca/quebec/val-d-or/,0,4,0%,43.75
https://sportscardsnearme.ca/shows/capital-trade-shows-card-comic-show-ottawa-2027-07-04/,0,4,0%,43.75
https://sportscardsnearme.ca/store/l-imaginaire-sherbrooke-sherbrooke/,0,4,0%,57.5
https://sportscardsnearme.ca/store/bam-cards-and-collectibles-carman/,0,3,0%,3.33
https://sportscardsnearme.ca/pokemon/la-sarre/,0,3,0%,4.33
https://sportscardsnearme.ca/store/la-magie-des-cartes-drummondville/,0,3,0%,4.33
https://sportscardsnearme.ca/sell/st-albert/,0,3,0%,5.33
https://sportscardsnearme.ca/store/bill-sr-s-sports-cards-red-deer/,0,3,0%,5.33
https://sportscardsnearme.ca/about/,0,3,0%,5.67
https://sportscardsnearme.ca/ontario/fort-erie/,0,3,0%,5.67
https://sportscardsnearme.ca/quebec/la-sarre/,0,3,0%,6.33
https://sportscardsnearme.ca/guides/are-you-running-a-card-business/,0,3,0%,6.67
https://sportscardsnearme.ca/quebec/quebec-charlesbourg/,0,3,0%,7
https://sportscardsnearme.ca/sell/burlington/,0,3,0%,7.33
https://sportscardsnearme.ca/sell/thunder-bay/,0,3,0%,7.67
https://sportscardsnearme.ca/store/improbable-escapes-board-game-lounge-kingston/,0,3,0%,7.67
https://sportscardsnearme.ca/pokemon/saint-eustache/,0,3,0%,8
https://sportscardsnearme.ca/sell/jonquiere-saguenay/,0,3,0%,8
https://sportscardsnearme.ca/store/chez-geeks-montreal/,0,3,0%,8
https://sportscardsnearme.ca/store/never-board-games-lounge-hamilton/,0,3,0%,8.33
https://sportscardsnearme.ca/store/simply-wonderful-toys-gizmos-inc-guelph/,0,3,0%,8.33
https://sportscardsnearme.ca/store/xtreme-r-c-raceways-oshawa/,0,3,0%,8.33
https://sportscardsnearme.ca/sell/hanover/,0,3,0%,9
https://sportscardsnearme.ca/store/1000000-comix-montreal/,0,3,0%,9
https://sportscardsnearme.ca/store/nepal-handicrafts-greater-sudbury/,0,3,0%,9
https://sportscardsnearme.ca/store/woodforsheep-hobbies-ltd-markham/,0,3,0%,9.33
https://sportscardsnearme.ca/sell/leduc/,0,3,0%,10
https://sportscardsnearme.ca/store/monnaie-sherbrooke-sherbrooke/,0,3,0%,10
https://sportscardsnearme.ca/sell/nanaimo/,0,3,0%,14.67
https://sportscardsnearme.ca/pokemon/waterloo/,0,3,0%,16.67
https://sportscardsnearme.ca/store/sports-closet-sherwood-park/,0,3,0%,17
https://sportscardsnearme.ca/pokemon/burnaby/,0,3,0%,17.33
https://sportscardsnearme.ca/store/fusion-gaming-winnipeg/,0,3,0%,18
https://sportscardsnearme.ca/sell/goderich/,0,3,0%,18.33
https://sportscardsnearme.ca/store/red-riot-games-mississauga/,0,3,0%,18.33
https://sportscardsnearme.ca/store/centre-du-hobby-trois-rivieres/,0,3,0%,27.67
https://sportscardsnearme.ca/store/heroes-comics-london/,0,3,0%,28.67
https://sportscardsnearme.ca/store/fly-by-nite-movies-games-and-toys-oshawa/,0,3,0%,29
https://sportscardsnearme.ca/store/cloutsnchara-sports-cards-kitchener/,0,3,0%,32.67
https://sportscardsnearme.ca/ontario/kitchener/,0,3,0%,33.67
https://sportscardsnearme.ca/suggest/,0,3,0%,57
https://sportscardsnearme.ca/sell/chatham-chatham-kent/,0,2,0%,3
https://sportscardsnearme.ca/store/mmlorcana-kingston/,0,2,0%,3
https://sportscardsnearme.ca/store/trade-em-stadium-stoney-creek/,0,2,0%,3.5
https://sportscardsnearme.ca/store/ken-s-sports-cards-memorabilia-taber/,0,2,0%,4.5
https://sportscardsnearme.ca/newfoundland-and-labrador/happy-valley-goose-bay/,0,2,0%,5
https://sportscardsnearme.ca/sell/courtenay/,0,2,0%,5.5
https://sportscardsnearme.ca/shows/capital-trade-shows-pokemon-show-ottawa-2026-12-13/,0,2,0%,6
https://sportscardsnearme.ca/guides/selling-your-collection/,0,2,0%,7
https://sportscardsnearme.ca/shows/alberta-2026/,0,2,0%,7
https://sportscardsnearme.ca/store/lgc-collections-saint-jean-sur-richelieu/,0,2,0%,7
https://sportscardsnearme.ca/store/sell-your-pokemon-cards-barrie/,0,2,0%,7
https://sportscardsnearme.ca/ontario/milton/,0,2,0%,7.5
https://sportscardsnearme.ca/store/a-star-collectibles-prince-george/,0,2,0%,7.5
https://sportscardsnearme.ca/store/hobby-saguenay-jonquiere-saguenay/,0,2,0%,7.5
https://sportscardsnearme.ca/store/capitaine-quebec-montreal/,0,2,0%,8.5
https://sportscardsnearme.ca/store/le-coin-du-jeu-terrebonne/,0,2,0%,8.5
https://sportscardsnearme.ca/store/cardboard-memories-inc-brampton/,0,2,0%,9
https://sportscardsnearme.ca/store/treasure-chest-games-collectibles-port-coquitlam/,0,2,0%,9
https://sportscardsnearme.ca/quebec/terrebonne/,0,2,0%,9.5
https://sportscardsnearme.ca/sell/dunnville/,0,2,0%,9.5
https://sportscardsnearme.ca/quebec/longueuil/,0,2,0%,10
https://sportscardsnearme.ca/store/g-a-m-e-s-oshawa/,0,2,0%,10
https://sportscardsnearme.ca/store/galerie-du-jouet-chicoutimi-chicoutimi-saguenay/,0,2,0%,10
https://sportscardsnearme.ca/pokemon/newmarket/,0,2,0%,10.5
https://sportscardsnearme.ca/british-columbia/penticton/,0,2,0%,11
https://sportscardsnearme.ca/pokemon/stratford/,0,2,0%,11
https://sportscardsnearme.ca/store/chimera-gaming-kitchener/,0,2,0%,11
https://sportscardsnearme.ca/store/nerdz-gaming-inc-nerdz-cafe-woodstock/,0,2,0%,11
https://sportscardsnearme.ca/store/the-toy-trove-st-catharines/,0,2,0%,11
https://sportscardsnearme.ca/store/thunderground-comics-and-collectibles-st-albert/,0,2,0%,11.5
https://sportscardsnearme.ca/store/treasure-cove-comics-collectables-airdrie/,0,2,0%,11.5
https://sportscardsnearme.ca/store/l-a-mood-comics-games-london/,0,2,0%,13.5
https://sportscardsnearme.ca/store/the-bard-and-bear-games-cafe-hamilton-hamilton/,0,2,0%,22
https://sportscardsnearme.ca/store/zone-collection-rive-sud-saint-hyacinthe-saint-hyacinthe/,0,2,0%,29
https://sportscardsnearme.ca/sell/carman/,0,2,0%,35
https://sportscardsnearme.ca/store/neo-tokyo-the-anime-store-london/,0,2,0%,35
https://sportscardsnearme.ca/store/hobbiesville-ottawa-ottawa/,0,2,0%,48.5
https://sportscardsnearme.ca/store/big-b-comics-barrie/,0,2,0%,53.5
https://sportscardsnearme.ca/store/d-j-s-sports-cards-comics-red-deer/,0,2,0%,54
https://sportscardsnearme.ca/store/big-b-comics-hamilton/,0,2,0%,95
https://sportscardsnearme.ca/guides/record-keeping-for-card-sellers/,0,1,0%,1
https://sportscardsnearme.ca/store/anime-otaku-hobby-toronto/,0,1,0%,2
https://sportscardsnearme.ca/store/centre-ice-collectibles-niagara-falls/,0,1,0%,2
https://sportscardsnearme.ca/store/geek-factory-mtl-montreal/,0,1,0%,2
https://sportscardsnearme.ca/sell/saint-eustache/,0,1,0%,3
https://sportscardsnearme.ca/sell/val-d-or/,0,1,0%,3
https://sportscardsnearme.ca/sell/saint-hubert-longueuil/,0,1,0%,4
https://sportscardsnearme.ca/store/cyber-city-comix-toronto/,0,1,0%,4
https://sportscardsnearme.ca/store/librairie-moderne-saint-jean-sur-richelieu/,0,1,0%,4
https://sportscardsnearme.ca/sell/pointe-claire/,0,1,0%,5
https://sportscardsnearme.ca/sell/rouyn-noranda/,0,1,0%,5
https://sportscardsnearme.ca/sell/salaberry-de-valleyfield/,0,1,0%,5
https://sportscardsnearme.ca/shows/sports-cards-fest-saint-hyacinthe-2026-10-03/,0,1,0%,5
https://sportscardsnearme.ca/store/burdin-s-comics-hamilton/,0,1,0%,5
https://sportscardsnearme.ca/store/go-for-game-toronto/,0,1,0%,5
https://sportscardsnearme.ca/store/hobby-nation-3r-trois-rivieres/,0,1,0%,5
https://sportscardsnearme.ca/resellers/join/,0,1,0%,6
https://sportscardsnearme.ca/store/bay-breakers-happy-valley-goose-bay/,0,1,0%,6
https://sportscardsnearme.ca/store/hi-times-head-shop-indoor-growing-equipment-indoor-grow-shop-hydroponics-london/,0,1,0%,6
https://sportscardsnearme.ca/store/minotaur-games-and-gifts-kingston/,0,1,0%,6
https://sportscardsnearme.ca/store/we-got-gamez-whitby/,0,1,0%,6
https://sportscardsnearme.ca/alberta/balzac-rocky-view-county/,0,1,0%,7
https://sportscardsnearme.ca/quebec/anjou-montreal/,0,1,0%,7
https://sportscardsnearme.ca/sell/beloeil/,0,1,0%,7
https://sportscardsnearme.ca/store/galerie-du-jouet-jonquiere-jonquiere-saguenay/,0,1,0%,7
https://sportscardsnearme.ca/store/gt-games-carleton-place/,0,1,0%,7
https://sportscardsnearme.ca/alberta/hinton/,0,1,0%,8
https://sportscardsnearme.ca/sell/dollard-des-ormeaux/,0,1,0%,8
https://sportscardsnearme.ca/sell/thorold/,0,1,0%,8
https://sportscardsnearme.ca/store/anime-alley-toronto/,0,1,0%,8
https://sportscardsnearme.ca/store/wyndham-art-supplies-guelph/,0,1,0%,8
https://sportscardsnearme.ca/ontario/st-thomas/,0,1,0%,9
https://sportscardsnearme.ca/quebec/chandler/,0,1,0%,9
https://sportscardsnearme.ca/store/hilltribe-ontario-sault-ste-marie/,0,1,0%,9
https://sportscardsnearme.ca/store/the-beat-goes-on-guelph/,0,1,0%,9
https://sportscardsnearme.ca/pokemon/longueuil/,0,1,0%,10
https://sportscardsnearme.ca/quebec/saint-laurent-montreal/,0,1,0%,10
https://sportscardsnearme.ca/sell/sainte-catherine/,0,1,0%,10
https://sportscardsnearme.ca/store/galerie-du-jouet-roberval-roberval/,0,1,0%,10
https://sportscardsnearme.ca/store/nabema-collectibles-ottawa/,0,1,0%,10
https://sportscardsnearme.ca/store/ontario-bric-a-brac-montreal/,0,1,0%,10
https://sportscardsnearme.ca/store/the-dragon-guelph/,0,1,0%,10
https://sportscardsnearme.ca/store/toys-on-fire-ottawa/,0,1,0%,10
https://sportscardsnearme.ca/store/worlds-collide-oshawa/,0,1,0%,10
https://sportscardsnearme.ca/pokemon/jonquiere-saguenay/,0,1,0%,11
https://sportscardsnearme.ca/store/niagara-sports-cards-niagara-falls/,0,1,0%,11
https://sportscardsnearme.ca/store/l-armoire-a-jeux-magog/,0,1,0%,12
https://sportscardsnearme.ca/pokemon/chicoutimi-saguenay/,0,1,0%,13
https://sportscardsnearme.ca/store/cosmix-saint-laurent-montreal/,0,1,0%,13
https://sportscardsnearme.ca/store/sn-hobbies-new-westminster/,0,1,0%,17
https://sportscardsnearme.ca/store/les-entreprises-bluenose-pointe-claire/,0,1,0%,22
https://sportscardsnearme.ca/store/yeg-nhlhockeystickers-com-edmonton/,0,1,0%,22
https://sportscardsnearme.ca/store/mypops-ca-erin-mills-town-centre-mississauga-toys-funko-tcg-mississauga/,0,1,0%,50
https://sportscardsnearme.ca/store/galerie-du-jouet-dolbeau-dolbeau-mistassini/,0,1,0%,65
https://sportscardsnearme.ca/store/toyz-game-emporium-inc-grande-prairie/,0,1,0%,98
https://sportscardsnearme.ca/store/conspiracy-comics-games-anime-hamilton/,0,1,0%,100
